Cluster Name,Environment,Cluster Descriptor,Namespace,CVE,Fixable,Severity,CVSS,Env. Impact,Impact Score,Published On,Discovered On,Link,Summary
production,,,stackrox,CVE-2023-45322,Not Fixable,Low,5.9,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-45322,"DOCUMENTATION: A flaw was found in libxml2. In an out-of-memory condition or when limiting the memory allocation, processing a XML document using the HTML parser may result in a use-after-free vulnerability. 
            STATEMENT: The libxml2 project does not consider this issue to be a vulnerability because it can only be triggered in an out-of-memory condition or when the --maxmem command line option of the xmllint program is used to limit the number of memory allocation done by the parser. This is intended behavior and it's used to detect similar issues.

Red Hat Product Security agrees with that decision. However, Red Hat will try to address this issue in affected products."
production,,,stackrox,CVE-2023-7008,Not Fixable,Moderate,5.9,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-7008,"DOCUMENTATION: A vulnerability was found in systemd-resolved. This issue may allow systemd-resolved to accept records of DNSSEC-signed domains even when they have no signature, allowing man-in-the-middles (or the upstream DNS resolver) to manipulate records. 
            STATEMENT: This CVE is classified as moderate because the attack requires an active Man-in-the-Middle (MITM) who can intercept and modify the connection's traffic at the TCP/IP layer.

Note that DNSSEC= option is by default set to 'no' and changing the value requires root privileges.
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,RHSA-2024:0628,Fixable,Moderate,5.9,14%,3.60,2024-01-31T00:00:00Z,2024-02-26T11:16:44.544726206Z,https://access.redhat.com/errata/RHSA-2024:0628,"libssh is a library which implements the SSH protocol. It can be used to implement client and server applications.

Security Fix(es):

* ssh: Prefix truncation attack on Binary Packet Protocol (BPP) (CVE-2023-48795)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
production,,,stackrox,CVE-2020-20703,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2020-20703,"DOCUMENTATION: A use-after-free flaw was found in Vim. This issue allows a heap buffer overflow leading to a write access violation. This flaw allows the attacker to possibly have control over the write address and value, which may lead to an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2021-24032,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:27.934456439Z,https://access.redhat.com/security/cve/CVE-2021-24032,"DOCUMENTATION: A flaw was found in zstd. While the final file mode is reflective of the input file, when compressing or uncompressing, the file can temporarily gain greater permissions than the input and potentially leading to security issues (especially if large files are being handled). 
            STATEMENT: In OpenShift Container Platform (OCP) the zstd package was delivered in OCP 4.3 which is already end of life."
production,,,stackrox,CVE-2021-3236,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2021-3236,"DOCUMENTATION: A NULL pointer dereference vulnerability was found in Vim in the ex_buffer_all function in the src/buffer.c file. This flaw allows an attacker who can trick a user into processing a specially crafted file to trigger the NULL pointer dereference, causing the application to crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because the user has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Do not run untrusted vim scripts as it's not recommended."
production,,,stackrox,CVE-2021-39537,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2021-39537,"DOCUMENTATION: The ncurses package (tic) is susceptible to a heap overflow on crafted input. When the terminfo entry-description compiler processes input, proper bounds checking was not enforced leading to this software flaw. The highest threat from this vulnerability is system availability. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.
            MITIGATION: Do not compile untrusted terminfo descriptions."
production,,,stackrox,CVE-2021-3997,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2021-3997,"DOCUMENTATION: A flaw was found in systemd. An uncontrolled recursion in systemd-tmpfiles may lead to a denial of service at boot time when too many nested directories are created in /tmp. 
            STATEMENT: Red Hat Enterprise Linux 8 has a default 1024 nofile limit, thus preventing `systemd-tmpfiles` from exhausting its stack and crashing. For this reason, this flaw has been rated as having a security impact of Low on Red Hat Enterprise Linux 8. For more information on default ulimit values, please see https://access.redhat.com/solutions/4482841.

In OpenShift Container Platform (OCP) systemd package was shipped with OCP 4.7 as a one-off instance and all the later OCP releases (4.8, 4.9) are using systemd from RHEL 8. Hence, the systemd package shipped with OCP 4.7 will not be fixed and the fix will be consumed from RHEL 8.
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2022-0529,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-0529,"DOCUMENTATION: A flaw was found in Unzip. The vulnerability occurs during the conversion of a wide string to a local string that leads to a heap of out-of-bound write. This flaw allows an attacker to input a specially crafted zip file, leading to a crash or code execution."
production,,,stackrox,CVE-2022-0530,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-0530,"DOCUMENTATION: A flaw was found in Unzip. The vulnerability occurs during the conversion of a UTF-8 string to a local string that leads to a segmentation fault. This flaw allows an attacker to input a specially crafted zip file, leading to a crash or code execution."
production,,,stackrox,CVE-2022-27943,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2022-27943,"DOCUMENTATION: A flaw was found in binutils, where GNU GCC is vulnerable to a denial of service caused by a stack consumption in the demangle_const() function in ibiberty/rust-demangle.c. The vulnerability exists due to the application not properly controlling the consumption of internal resources. By persuading a victim to open a specially-crafted file, an attacker could cause a denial of service."
production,,,stackrox,CVE-2022-2923,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-2923,"DOCUMENTATION: A flaw was found in vim, where it is vulnerable to a NULL pointer dereference in the sug_filltree function. This flaw allows a specially crafted file to crash the software."
production,,,stackrox,CVE-2022-2980,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-2980,"DOCUMENTATION: A NULL pointer dereference vulnerability was found in vim's do_mouse() function of the src/mouse.c file. The issue occurs with a mouse click when it is not initialized. This flaw allows an attacker to trick a user into opening a specially crafted input file, triggering the vulnerability that could cause an application to crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

Since Red Hat Enterprise Linux 6 and 7 are Out-of-Support-Scope for Low/Moderate flaws, the issue is not currently planned to be addressed in future updates for RHEL-6 and 7. Only Important and Critical severity flaws will be addressed at this time.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2022-4293,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-4293,"DOCUMENTATION: A floating point exception flaw was found in Vim's num_divide() function of the eval.c file. This issue occurs when dividing the largest negative number by -1. This could allow an attacker to trick a user into opening a specially crafted file, triggering an application to crash and leading to a denial of service. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file in script mode.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2022-47007,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-47007,"DOCUMENTATION: A memory leak was found in function  stab_demangle_v3_arg in stabs.c in Binutils, allows local attacker to exploit the vulnerability using specially crafted file to cause Denial of Service."
production,,,stackrox,CVE-2022-47010,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-47010,"DOCUMENTATION: A memory leak flaw was found in binutils in the pr_function_type function. This flaw allows an attacker to use a set of steps to trigger a memory leak and perform a denial of service, resulting in a loss of the system's availability."
production,,,stackrox,CVE-2022-47011,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2022-47011,"DOCUMENTATION: A memory leak flaw was found in binutils. This flaw allows an attacker to use a set of steps to trigger a memory leak and perform a denial of service, resulting in a loss of the system's availability."
production,,,stackrox,CVE-2023-1264,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-1264,"DOCUMENTATION: A NULL pointer dereference vulnerability was discovered in vim's utfc_ptr2len() function in the mbyte.c file. This issue is due to using a NULL pointer with the nested :open command. This flaw allows an attacker to trick a user into opening a specially crafted file, triggering an issue that causes an application to crash, leading to a denial of service. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

Since Red Hat Enterprise Linux 6, 7 are Out-of-Support-Scope for Low/Moderate flaws, the issue is not currently planned to be addressed in future updates for RHEL-6,7. Only Important and Critical severity flaws will be addressed at this time.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2023-24056,Not Fixable,Low,5.5,2%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-24056,"DOCUMENTATION: A flaw was found in pkgconf, where a variable duplication can cause unbounded string expansion due to incorrect checks in libpkgconf/tuple.c:pkgconf_tuple_parse. This issue may lead to a buffer overflow, which can crash the software. 
            STATEMENT: pkgconf is a program which helps to configure compiler and linker flags for development libraries,  & this security flaw can only crash while compiling/building a package in a development environment, hence that provides a very minimal Impact. Also Red Hat Enterprise Linux 8 and 9 provide the stack protector in gcc, FORTIFY_SOURCE in glibc to protect against heap based overflows.
- https://access.redhat.com/solutions/769783"
production,,,stackrox,CVE-2023-2609,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-2609,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: NULL Pointer Dereference in GitHub repository vim/vim prior to 9.0.1531. 
            
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2023-2610,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-2610,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Integer Overflow or Wraparound in GitHub repository vim/vim prior to 9.0.1532. 
            STATEMENT: All versions of Vim shipped with Red Hat Enterprise Linux are affected, because of the presence of vulnerable code in our code-base.

Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

Since Red Hat Enterprise Linux 6, 7 are Out-of-Support-Scope for Low/Moderate flaws, the issue is not currently planned to be addressed in future updates for RHEL-6,7. Only Important and Critical severity flaws will be addressed at this time.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2023-36191,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-36191,"DOCUMENTATION: A segmentation fault was discovered in SQLite. This issue exists due to a boundary error within the /sqlite3_aflpp/shell.c which could allow a local user to send a specially crafted request to the database to trigger memory corruption and perform a denial of service (DoS) attack. 
            STATEMENT: This vulnerability has been rated as Low security impact because the CLI fault on missing '-nonce', though it could cause a crash in CLI, it doesn't possess a real security risk."
production,,,stackrox,CVE-2023-52426,Not Fixable,Moderate,5.5,3%,3.60,,2024-02-26T11:16:46.931216504Z,https://access.redhat.com/security/cve/CVE-2023-52426,"DOCUMENTATION: A flaw was found in Expat (libexpat). If XML_DTD is undefined at compile time, a recursive XML Entity Expansion condition can be triggered. This issue may lead to a condition where data is expanded exponentially, which will quickly consume system resources and cause a denial of service. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2023-5441,Not Fixable,Low,5.5,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-5441,"DOCUMENTATION: A NULL pointer dereference vulnerability was found in Vim. This flaw allows an attacker who can trick a user into processing a specially crafted file to trigger the NULL pointer dereference, causing the application to crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because the user has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Do not run untrusted vim scripts as it's not recommended."
production,,,stackrox,CVE-2024-0727,Not Fixable,Low,5.5,14%,3.60,,2024-02-26T11:16:44.544726206Z,https://access.redhat.com/security/cve/CVE-2024-0727,"DOCUMENTATION: A flaw was found in OpenSSL. The optional ContentInfo fields can be set to null, even if the ""type"" is a valid value, which can lead to a null dereference error that may cause a denial of service. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2024-22365,Not Fixable,Moderate,5.5,3%,3.60,,2024-02-26T11:16:46.931216504Z,https://access.redhat.com/security/cve/CVE-2024-22365,"DOCUMENTATION: A vulnerability was found in Linux PAM. An unprivileged user that is not yet in a corresponding mount namespace with ~/tmp mounted as a polyinstantiated dir can place a FIFO there, and a subsequent attempt to login as this user with `pam_namespace` configured will cause the `openat()` in `protect_dir()` to block the attempt, causing a local denial of service. 
            STATEMENT: Red Hat rates this as Moderate, as this vulnerability needs a non-default configuration in order to be explored by a malicious user. Also, the attack is local and the Denial of Service happens to a single user.
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2018-20786,Not Fixable,Low,5.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2018-20786,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: libvterm through 0+bzr726, as used in Vim and other products, mishandles certain out-of-memory conditions, leading to a denial of service (application crash), related to screen.c, state.c, and vterm.c."
production,,,stackrox,CVE-2019-13117,Not Fixable,Low,5.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2019-13117,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: In numbers.c in libxslt 1.1.33, an xsl:number with certain format strings could lead to a uninitialized read in xsltNumberFormatInsertNumbers. This could allow an attacker to discern whether a byte on the stack contains the characters A, a, I, i, or 0, or any other character. 
            STATEMENT: * This issue affects the versions of libxslt as shipped with Red Hat Enterprise Linux 5, 6, 7 and 8. It has been classified with the security impact of 'Low' by the Red Hat Product Security Team.
* This issue affects the version of libxslt as shipped with Red Hat Gluster Storage 3, as it includes the affected code which allows uninitialized read.
* Red Hat OpenStack Platform versions 9, 10, 13, & 14 are marked WONTFIX as they will inherit fixes from the underlying RHEL layer."
production,,,stackrox,CVE-2019-13118,Not Fixable,Low,5.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2019-13118,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: In numbers.c in libxslt 1.1.33, a type holding grouping characters of an xsl:number instruction was too narrow and an invalid character/length combination could be passed to xsltNumberFormatDecimal, leading to a read of uninitialized stack data. 
            STATEMENT: * This issue affects the version of libxslt as shipped with Red Hat Gluster Storage 3, as it includes the affected code which allows uninitialized read.
* This issue affects the versions of libxslt as shipped with Red Hat Enterprise Linux 5, 6, 7 and 8. Red Hat Product Security has rated this issue as having a security impact of Low.
* Red Hat OpenStack Platform versions 9, 10, 13, & 14 are marked WONTFIX as they will inherit fixes from the underlying RHEL layer.

Red Hat Enterprise Linux 6 is now in Maintenance Support 2 Phase of the support and maintenance life cycle. This has been rated as having a security impact of Low, and is not currently planned to be addressed in future updates. For additional information, refer to the Red Hat Enterprise Linux Life Cycle: https://access.redhat.com/support/policy/updates/errata/.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/."
production,,,stackrox,CVE-2022-41409,Not Fixable,Low,5.3,14%,1.40,,2024-02-28T06:55:10.883770178Z,https://access.redhat.com/security/cve/CVE-2022-41409,"DOCUMENTATION: A flaw was found in PCRE2, where it is susceptible to an integer overflow vulnerability triggered by a negative repeat value in the pcre2test subject line that causes infinite looping. This flaw allows a remote attacker to pass specially crafted data to the application, initiating an integer overflow and executing a denial of service (DoS) attack. 
            STATEMENT: Red Hat Product Security classifies this issue as having a Low security impact. The vulnerability involves an infinite loop in a command-line utility, which is not typically designed to handle untrusted input. As a result, it is assessed that this does not pose a substantial security risk and does not lead to any meaningful security impact.
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2023-0465,Not Fixable,Low,5.3,14%,1.40,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-0465,DOCUMENTATION: A flaw was found in OpenSSL. Applications that use a non-default option when verifying certificates may be vulnerable to an attack from a malicious CA to circumvent certain checks. OpenSSL and other certificate policy checks silently ignore invalid certificate policies in leaf certificates that are skipped for that certificate. A malicious CA could use this to deliberately assert invalid certificate policies to circumvent policy checking on the certificate altogether. Policy processing is disabled by default but can be enabled by passing the `-policy' argument to the command line utilities or by calling the `X509_VERIFY_PARAM_set1_policies()' function.
production,,,stackrox,CVE-2023-0466,Not Fixable,Low,5.3,14%,1.40,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-0466,"DOCUMENTATION: A flaw was found in OpenSSL. The X509_VERIFY_PARAM_add0_policy() function is documented to enable the certificate policy check when doing certificate verification implicitly. However, implementing the function does not enable the check, allowing certificates with invalid or incorrect policies to pass the certificate verification. Suddenly enabling the policy check could break existing deployments, so it was decided to keep the existing behavior of the X509_VERIFY_PARAM_add0_policy() function. The applications that require OpenSSL to perform certificate policy check need to use X509_VERIFY_PARAM_set1_policies() or explicitly enable the policy check by calling X509_VERIFY_PARAM_set_flags() with the X509_V_FLAG_POLICY_CHECK flag argument. Certificate policy checks are disabled by default in OpenSSL and are not commonly used by applications."
production,,,stackrox,CVE-2023-1170,Not Fixable,Low,5.3,3%,3.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-1170,"DOCUMENTATION: A heap-based buffer overflow vulnerability was found in Vim's utf_ptr2char() function of the src/mbyte.c file. This flaw occurs because there is access to invalid memory with put in visual block mode. An attacker can trick a user into opening a specially crafted file, triggering an out-of-bounds read that causes an application to crash, leading to a denial of service. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

Since Red Hat Enterprise Linux 6, 7 are Out-of-Support-Scope for Low/Moderate flaws, the issue is not currently planned to be addressed in future updates for RHEL-6,7. Only Important and Critical severity flaws will be addressed at this time.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2023-1175,Not Fixable,Low,5.3,3%,3.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-1175,"DOCUMENTATION: A flaw was found in Vim. There is an incorrect calculation of buffer size issue found in Vim's yank_copy_line() function of the register.c file. This flaw allows illegal memory access when using virtual editing as ""startspaces"" goes negative. An attacker can trick a user into opening a specially crafted file, triggering an issue that causes an application to crash leading to a denial of service, corrupting memory, and possibly executing code. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

Since Red Hat Enterprise Linux 6, 7 are Out-of-Support-Scope for Low/Moderate flaws, the issue is not currently planned to be addressed in future updates for RHEL-6,7. Only Important and Critical severity flaws will be addressed at this time.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2023-46218,Not Fixable,Moderate,5.3,14%,1.40,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-46218,"DOCUMENTATION: A flaw was found in curl that verifies a given cookie domain against the Public Suffix List. This issue could allow a malicious HTTP server to set ""super cookies"" in curl that are passed back to more origins than what is otherwise allowed or possible. 
            STATEMENT: When curl is built without PSL support, it cannot protect against this problem but it is expected to not allow ""too wide"" cookies when PSL support is enabled."
production,,,stackrox,CVE-2023-5344,Not Fixable,Low,5.3,3%,3.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-5344,"DOCUMENTATION: A heap-based buffer overflow vulnerability was found in Vim's trunc_string() function of the src/message.c file. This flaw allows an attacker to trick a user into opening a specially crafted file, triggering a heap-based buffer overflow that causes an application to crash, leading to a denial of service. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact, because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

Since Red Hat Enterprise Linux 6, 7 are Out-of-Support-Scope for Low/Moderate flaws, the issue is not currently planned to be addressed in future updates for RHEL-6,7. Only Important and Critical severity flaws will be addressed at this time.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/ and Red Hat Enterprise Linux Life Cycle & Updates Policy: https://access.redhat.com/support/policy/updates/errata/.
            MITIGATION: Untrusted vim scripts with -s [scriptin] are not recommended to run."
production,,,stackrox,CVE-2019-19246,Not Fixable,Low,4.8,1%,2.50,,2024-02-26T07:20:00.155134Z,https://access.redhat.com/security/cve/CVE-2019-19246,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Oniguruma through 6.9.3, as used in PHP 7.3.x and other products, has a heap-based buffer over-read in str_lower_case_match in regexec.c."
production,,,stackrox,CVE-2018-19211,Not Fixable,Low,4.7,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2018-19211,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: In ncurses 6.1, there is a NULL pointer dereference at function _nc_parse_entry in parse_entry.c that will lead to a denial of service attack. The product proceeds to the dereference code path even after a ""dubious character `*' in name or alias field"" detection."
production,,,stackrox,CVE-2018-19217,Not Fixable,Low,4.7,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2018-19217,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: ** DISPUTED ** In ncurses, possibly a 6.x version, there is a NULL pointer dereference at the function _nc_name_match that will lead to a denial of service attack. NOTE: the original report stated version 6.1, but the issue did not reproduce for that version according to the maintainer or a reliable third-party."
production,,,stackrox,CVE-2023-32636,Not Fixable,Low,4.7,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-32636,DOCUMENTATION: No description is available for this CVE.
production,,,stackrox,CVE-2023-48706,Not Fixable,Low,4.7,3%,3.60,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-48706,"DOCUMENTATION: A heap use-after-free flaw was found in the vim package. When executing a `:s` command for the first time and using a sub-replace-special atom inside the substitution part, it is possible that the recursive `:s` call causes memory to be freed, which may later then be accessed by the initial `:s` command. This issue may result in Vim crashing. 
            STATEMENT: Red Hat considers this as a low impact since it requires the command to be run for the very first time and access to the shell in order to run the payload.
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2019-8905,Not Fixable,Low,4.4,14%,2.50,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2019-8905,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: do_core_note in readelf.c in libmagic.a in file 5.35 has a stack-based buffer over-read, related to file_printable, a different vulnerability than CVE-2018-10360."
production,,,stackrox,CVE-2019-8906,Not Fixable,Low,4.4,14%,2.50,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2019-8906,DOCUMENTATION: The MITRE CVE dictionary describes this issue as: do_core_note in readelf.c in libmagic.a in file 5.35 has an out-of-bounds read because memcpy is misused.
production,,,stackrox,CVE-2020-21469,Not Fixable,Low,4.4,1%,3.60,,2024-02-26T07:20:03.092818474Z,https://access.redhat.com/security/cve/CVE-2020-21469,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: An issue was discovered in PostgreSQL 12.2 allows attackers to cause a denial of service via repeatedly sending SIGHUP signals. NOTE: this is disputed by the vendor because untrusted users cannot send SIGHUP signals; they can only be sent by a PostgreSQL superuser, a user with pg_reload_conf access, or a user with sufficient privileges at the OS level (the postgres account or the root account)."
